step,time_s,dt_s,topology,topology_confidence,topology_evidence,topology_status,head_count,head_position_m,head_velocity_m_s,bridge_status,roi_definition,roi_status,roi_cell_count,roi_volume_m3,roi_centroid_r_m,roi_centroid_z_m,roi_r_min_m,roi_r_max_m,roi_z_min_m,roi_z_max_m,electrode_distance_m,Ek_V_m,gas,pressure_Pa,temperature_K,Ek_semantics,E0_source,E0_max_V_m,E0_mean_V_m,E0_p95_V_m,eta_0_max,eta_0_mean,eta_0_p95,E_peak_V_m,E_peak_time_s,E_peak_r_m,E_peak_z_m,eta_peak,ne_at_E_peak_m3,ne_peak_m3,E_at_ne_peak_V_m,nu_i_at_E_peak_s_1,mu_e_at_E_peak_m2_V_s,nu_i_at_ne_peak_s_1,mu_e_at_ne_peak_m2_V_s,tau_i_at_E_peak_s,tau_i_at_ne_peak_s,tau_i_min_s,tau_i_median_s,tau_i_p95_s,sigma_e_at_E_peak_S_m,sigma_e_at_ne_peak_S_m,sigma_e_peak_S_m,sigma_e_median_S_m,sigma_e_p95_S_m,tau_M_at_E_peak_s,tau_M_at_ne_peak_s,tau_M_min_s,tau_M_median_s,tau_M_p95_s,Pi_RF_at_E_peak,Pi_RF_at_ne_peak,Pi_RF_min,Pi_RF_median,Pi_RF_p95,N_tau_i_at_E_peak,N_tau_M_at_E_peak,tau_i_resolution_status,tau_M_resolution_status,sigma_e_peak_r_m,sigma_e_peak_z_m,E_at_sigma_peak_V_m,ne_at_sigma_peak_m3,mu_e_at_sigma_peak_m2_V_s,nu_i_at_sigma_peak_s_1,tau_i_at_sigma_peak_s,tau_M_at_sigma_peak_s,Pi_RF_at_sigma_peak,E_roi_median_V_m,ne_roi_median_m3,mu_e_roi_median_m2_V_s,nu_i_roi_median_s_1,K_ion_z_A_m_s,K_ion_abs_A_m_s,signed_proxy_status,mechanism_proxy_role,current_moment_r_A_m,current_moment_z_A_m
1642,8.1903073052661994e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4392259535475294e-05,188934.87109021531,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.672397312,8.1903073052661994e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913609184170813,2710247855588309.5,2710247855588309.5,22358643.672397312,165445738431.33438,0.033425106273102426,165445738431.33438,0.033425106273102426,6.0442777763963626e-12,6.0442777763963626e-12,6.0442777763963626e-12,1.1868150479725668e-11,1.7109635912722044e-11,1.4514169813542051e-05,1.4514169813542051e-05,1.4514169813542051e-05,8.3707690900667715e-06,1.3899829741194522e-05,6.1003749622240475e-07,6.1003749622240475e-07,6.1003749622240475e-07,2.2926082159344846e-06,3.806921863675356e-06,100928.10403331812,100928.10403331812,100928.10403331812,162807.87201159052,218499.66319203563,1208.8555552792725,122007499.24448095,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.672397312,2710247855588309.5,0.033425106273102426,165445738431.33438,6.0442777763963626e-12,6.1003749622240475e-07,100928.10403331812,17600691.422383897,1549407196395401.8,0.034601561248697038,110984193250.04269,0.028958593141026601,0.028958593141026601,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0703195577325142e-15,-3.9903423166151931e-13
1643,8.1953073052661987e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4393203216937247e-05,188736.29239061591,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.660675768,8.1953073052661987e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.491360913965476,2709648172260365,2709648172260365,22358643.660675768,165445738284.05661,0.033425106274767184,165445738284.05661,0.033425106274767184,6.0442777817769043e-12,6.0442777817769043e-12,6.0442777817769043e-12,1.1868150411122689e-11,1.7109635777533893e-11,1.4510958334680657e-05,1.4510958334680657e-05,1.4510958334680657e-05,8.3676659760119506e-06,1.3896629098813786e-05,6.1017250608726631e-07,6.1017250608726631e-07,6.1017250608726631e-07,2.2953516796259046e-06,3.8120129358106793e-06,100950.44075024081,100950.44075024081,100950.44075024081,162970.29355187173,218788.16107333958,1208.8555563553809,122034501.21745326,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.660675768,2709648172260365,0.033425106274767184,165445738284.05661,6.0442777817769043e-12,6.1017250608726631e-07,100950.44075024081,17600691.439771086,1548846136407797.8,0.034601561239521864,110984193404.17218,0.028951234651523675,0.028951234651523675,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0701628671206273e-15,-3.9934104194506998e-13
1644,8.200307305266198e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4394145905611805e-05,188537.73491156352,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.649016995,8.200307305266198e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913609095377094,2709045543897887,2709045543897887,22358643.649016995,165445738137.56757,0.033425106276423033,165445738137.56757,0.033425106276423033,6.044277787128632e-12,6.044277787128632e-12,6.044277787128632e-12,1.1868150342399467e-11,1.710963564214322e-11,1.450773108429394e-05,1.450773108429394e-05,1.450773108429394e-05,8.3645562632270597e-06,1.3893413602187253e-05,6.1030823919706776e-07,6.1030823919706776e-07,6.1030823919706776e-07,2.2981004107563831e-06,3.817113365159766e-06,100972.89712539803,100972.89712539803,100972.89712539803,163133.05221480492,219077.19179527112,1208.8555574257264,122061647.83941355,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.649016995,2709045543897887,0.033425106276423033,165445738137.56757,6.044277787128632e-12,6.1030823919706776e-07,100972.89712539803,17600691.457224172,1548283828426860.2,0.034601561230327378,110984193559.03415,0.02894384659326129,0.02894384659326129,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0700043399894787e-15,-3.9964774774781573e-13
1645,8.2053073052661973e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4395087601612524e-05,188339.20014383612,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.637421027,8.2053073052661973e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913609051337957,2708439971948165.5,2708439971948165.5,22358643.637421027,165445737991.86761,0.033425106278069952,165445737991.86761,0.033425106278069952,6.0442777924515311e-12,6.0442777924515311e-12,6.0442777924515311e-12,1.186815027355602e-11,1.7109635506550061e-11,1.4504488070132558e-05,1.4504488070132558e-05,1.4504488070132558e-05,8.3614399559013154e-06,1.3890183258709434e-05,6.1044469615114662e-07,6.1044469615114662e-07,6.1044469615114662e-07,2.3008544195797447e-06,3.8222231706654829e-06,100995.47325794784,100995.47325794784,100995.47325794784,163296.14861261629,219366.75643181789,1208.8555584903063,122088939.23022932,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.637421027,2708439971948165.5,0.033425106278069952,165445737991.86761,6.0442777924515311e-12,6.1044469615114662e-07,100995.47325794784,17600691.474743165,1547720273230991.2,0.034601561221113575,110984193714.62872,0.028936428981490091,0.028936428981490091,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0698439756527317e-15,-3.9995434862367972e-13
1646,8.2103073052661965e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4396028305060456e-05,188140.68958634324,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.625888012,8.2103073052661965e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.49136090075379,2707831457864936.5,2707831457864936.5,22358643.625888012,165445737846.95868,0.03342510627970794,165445737846.95868,0.03342510627970794,6.0442777977455323e-12,6.0442777977455323e-12,6.0442777977455323e-12,1.1868150204592349e-11,1.7109635370754483e-11,1.4501229299981687e-05,1.4501229299981687e-05,1.4501229299981687e-05,8.358317058238327e-06,1.3886938075807351e-05,6.1058187755235223e-07,6.1058187755235223e-07,6.1058187755235223e-07,2.3036137163731803e-06,3.8273423713119252e-06,101018.16924763029,101018.16924763029,101018.16924763029,163459.58335904422,219656.85605931678,1208.8555595491064,122116375.51047045,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.625888012,2707831457864936.5,0.03342510627970794,165445737846.95868,6.0442777977455323e-12,6.1058187755235223e-07,101018.16924763029,17600691.492328126,1547155471601316.8,0.034601561211880461,110984193870.95676,0.02892898183152583,0.02892898183152583,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0696817734259683e-15,-4.0026084412665105e-13
1647,8.2153073052661958e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4396968016083942e-05,187942.2046973368,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.61441813,8.2153073052661958e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913608963977598,2707220003108380.5,2707220003108380.5,22358643.61441813,165445737702.84296,0.033425106281336964,165445737702.84296,0.033425106281336964,6.0442778030105538e-12,6.0442778030105538e-12,6.0442778030105538e-12,1.1868150135508407e-11,1.7109635234756474e-11,1.4497954781661011e-05,1.4497954781661011e-05,1.4497954781661011e-05,8.3551875744560918e-06,1.3883678060940519e-05,6.1071978400705072e-07,6.1071978400705072e-07,6.1071978400705072e-07,2.3063783114372857e-06,3.8324709861244975e-06,101040.98519476742,101040.98519476742,101040.98519476742,163623.35706934243,219947.49175645993,1208.8555606021107,122143956.80141014,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.61441813,2707220003108380.5,0.033425106281336964,165445737702.84296,6.0442778030105538e-12,6.1071978400705072e-07,101040.98519476742,17600691.509979151,1546589424321684.5,0.034601561202628014,110984194028.01932,0.028921505158749004,0.028921505158749004,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0695177326266246e-15,-4.0056723381078936e-13
1648,8.2203073052661951e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4397906734818658e-05,187743.74694320021,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.60301131,8.2203073052661951e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913608920656802,2706605609145119.5,2706605609145119.5,22358643.60301131,165445737559.51968,0.033425106282957029,165445737559.51968,0.033425106282957029,6.0442778082466249e-12,6.0442778082466249e-12,6.0442778082466249e-12,1.1868150066304186e-11,1.710963509855599e-11,1.4494664523024719e-05,1.4494664523024719e-05,1.4494664523024719e-05,8.3520515087869994e-06,1.3880403221600946e-05,6.1085841612513057e-07,6.1085841612513057e-07,6.1085841612513057e-07,2.3091482150961202e-06,3.8376090341700112e-06,101063.92120026222,101063.92120026222,101063.92120026222,163787.47036028176,220238.66460429932,1208.855561649325,122171683.22502612,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.60301131,2706605609145119.5,0.033425106282957029,165445737559.51968,6.0442778082466249e-12,6.1085841612513057e-07,101063.92120026222,17600691.527696203,1546022132178664.5,0.034601561193356237,110984194185.81615,0.028913998978603934,0.028913998978603934,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0693518525739798e-15,-4.0087351723022203e-13
1649,8.2253073052661944e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4398844461407487e-05,187545.3177659224,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.591667812,8.2253073052661944e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.491360887757649,2705988277448213.5,2705988277448213.5,22358643.591667812,165445737416.99194,0.033425106284568094,165445737416.99194,0.033425106284568094,6.0442778134536331e-12,6.0442778134536331e-12,6.0442778134536331e-12,1.1868149996979729e-11,1.7109634962153216e-11,1.4491358531961463e-05,1.4491358531961463e-05,1.4491358531961463e-05,8.3489088654778173e-06,1.3877113565313098e-05,6.1099777452000912e-07,6.1099777452000912e-07,6.1099777452000912e-07,2.3119234376972483e-06,3.8427565345567632e-06,101086.97736560387,101086.97736560387,101086.97736560387,163951.92385015366,220530.37568624847,1208.8555626907266,122199554.90400182,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.591667812,2705988277448213.5,0.033425106284568094,165445737416.99194,6.0442778134536331e-12,6.1099777452000912e-07,101086.97736560387,17600691.545479391,1545453595961547,0.03460156118406512,110984194344.34845,0.028906463306600582,0.028906463306600582,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0691841325892449e-15,-4.0117969393914733e-13
1650,8.2303073052661936e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4399781196000471e-05,187346.91859665021,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.580387648,8.2303073052661936e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913608834736714,2705368009497158,2705368009497158,22358643.580387648,165445737275.26001,0.033425106286170174,165445737275.26001,0.033425106286170174,6.0442778186315673e-12,6.0442778186315673e-12,6.0442778186315673e-12,1.1868149927535012e-11,1.7109634825548115e-11,1.4488036816394379e-05,1.4488036816394379e-05,1.4488036816394379e-05,8.3457596487896905e-06,1.3873809099633909e-05,6.1113785980863702e-07,6.1113785980863702e-07,6.1113785980863702e-07,2.314703989611792e-06,3.8479135064346309e-06,101110.15379286445,101110.15379286445,101110.15379286445,164116.71815877422,220822.62608809298,1208.8555637263134,122227571.96172741,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.580387648,2705368009497158,0.033425106286170174,165445737275.26001,6.0442778186315673e-12,6.1113785980863702e-07,101110.15379286445,17600691.563328721,1544883816462341.2,0.034601561174754672,110984194503.61642,0.028898898158312758,0.028898898158312758,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.069014571995501e-15,-4.0148576349183491e-13
1651,8.2353073052661929e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4400716938754735e-05,187148.55085297802,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.569170978,8.2353073052661929e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.491360879213806,2704744806777882.5,2704744806777882.5,22358643.569170978,165445737134.3259,0.03342510628776324,165445737134.3259,0.03342510628776324,6.0442778237803546e-12,6.0442778237803546e-12,6.0442778237803546e-12,1.186814985797004e-11,1.7109634688740756e-11,1.4484699384281045e-05,1.4484699384281045e-05,1.4484699384281045e-05,8.3426038629981396e-06,1.3870489832152754e-05,6.1127867261150496e-07,6.1127867261150496e-07,6.1127867261150496e-07,2.3174898812344785e-06,3.8530799689951551e-06,101133.45058470272,101133.45058470272,101133.45058470272,164281.85390748631,221115.41689799153,1208.8555647560709,122255734.52230099,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.569170978,2704744806777882.5,0.03342510628776324,165445737134.3259,6.0442778237803546e-12,6.1127867261150496e-07,101133.45058470272,17600691.581244256,1544312794475777,0.034601561165424878,110984194663.62097,0.028891303549379278,0.028891303549379278,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0688431701176879e-15,-4.0179172544262759e-13
1652,8.2403073052661922e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4401651689834443e-05,186950.2159416581,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.55801785,8.2403073052661922e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913608749780742,2704118670782745.5,2704118670782745.5,22358643.55801785,165445736994.19006,0.033425106289347264,165445736994.19006,0.033425106289347264,6.044277828899979e-12,6.044277828899979e-12,6.044277828899979e-12,1.1868149788284794e-11,1.7109634551731128e-11,1.4481346243613463e-05,1.4481346243613463e-05,1.4481346243613463e-05,8.339441512393041e-06,1.386715577049142e-05,6.1142021355264944e-07,6.1142021355264944e-07,6.1142021355264944e-07,2.3202811229836957e-06,3.8582559414716374e-06,101156.86784436315,101156.86784436315,101156.86784436315,164447.33171916346,221408.74920648371,1208.8555657799959,122284042.71052989,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.55801785,2704118670782745.5,0.033425106289347264,165445736994.19006,6.044277828899979e-12,6.1142021355264944e-07,101156.86784436315,17600691.599226031,1543740530799300.5,0.034601561156075732,110984194824.36229,0.028883679495503051,0.028883679495503051,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0686699262826276e-15,-4.0209757934594053e-13
1653,8.2453073052661914e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4402585449410763e-05,186751.91526402175,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.546928413,8.2453073052661914e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913608707665293,2703489603010533,2703489603010533,22358643.546928413,165445736854.85452,0.033425106290922248,165445736854.85452,0.033425106290922248,6.0442778339903653e-12,6.0442778339903653e-12,6.0442778339903653e-12,1.1868149718479187e-11,1.7109634414519128e-11,1.447797740241807e-05,1.447797740241807e-05,1.447797740241807e-05,8.3362726012786469e-06,1.3863806922304128e-05,6.1156248325965749e-07,6.1156248325965749e-07,6.1156248325965749e-07,2.323077725301533e-06,3.8634414431392207e-06,101180.40567567866,101180.40567567866,101180.40567567866,164613.1522182133,221702.62410649445,1208.8555667980731,122312496.65193149,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.546928413,2703489603010533,0.033425106290922248,165445736854.85452,6.0442778339903653e-12,6.1156248325965749e-07,101180.40567567866,17600691.617274132,1543167026233074.8,0.034601561146707219,110984194985.8416,0.028876026012451969,0.028876026012451969,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0684948398190978e-15,-4.0240332475626448e-13
1654,8.2503073052661907e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4403518217661681e-05,186553.65018345325,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358643.53590272,8.2503073052661907e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913608665791944,2702857604966456.5,2702857604966456.5,22358643.53590272,165445736716.31995,0.033425106292488176,165445736716.31995,0.033425106292488176,6.0442778390514893e-12,6.0442778390514893e-12,6.0442778390514893e-12,1.1868149648553381e-11,1.7109634277105083e-11,1.4474592868755712e-05,1.4474592868755712e-05,1.4474592868755712e-05,8.3330971339735631e-06,1.3860443295277496e-05,6.1170548236367348e-07,6.1170548236367348e-07,6.1170548236367348e-07,2.3258796986538318e-06,3.8686364933149741e-06,101204.06418306982,101204.06418306982,101204.06418306982,164779.31603057659,221997.04269333265,1208.8555678102978,122341096.47273469,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358643.53590272,2702857604966456.5,0.033425106292488176,165445736716.31995,6.0442778390514893e-12,6.1170548236367348e-07,101204.06418306982,17600691.635388531,1542592281579979.2,0.034601561137319367,110984195148.05865,0.028868343116057949,0.028868343116057949,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.0683179100576441e-15,-4.027089612281656e-13
