time_s,V_source_G3_full_V,V_source_baseline_V,V_rx_G3_V,V_rx_baseline_V
1.986250000000e-08,0.000000000000e+00,0.000000000000e+00,-5.936159963329e-02,-4.851075166604e-01
1.987500000000e-08,0.000000000000e+00,0.000000000000e+00,-5.752523609027e-02,-4.739066519641e-01
1.988750000000e-08,0.000000000000e+00,0.000000000000e+00,-5.565932444668e-02,-4.624147241755e-01
1.990000000000e-08,0.000000000000e+00,0.000000000000e+00,-5.376540644599e-02,-4.506397882872e-01
1.991250000000e-08,0.000000000000e+00,0.000000000000e+00,-5.184503418187e-02,-4.385900693576e-01
1.992500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.989976877513e-02,-4.262739570516e-01
1.993750000000e-08,0.000000000000e+00,0.000000000000e+00,-4.793117905359e-02,-4.137000000872e-01
1.995000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.594084023640e-02,-4.008769005903e-01
1.996250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.393033262382e-02,-3.878135083615e-01
1.997500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.190124029369e-02,-3.745188150575e-01
1.998750000000e-08,0.000000000000e+00,0.000000000000e+00,-3.985514980584e-02,-3.610019482915e-01
2.000000000000e-08,0.000000000000e+00,0.000000000000e+00,-3.779364891560e-02,-3.472721656537e-01
2.001250000000e-08,0.000000000000e+00,0.000000000000e+00,-3.571832529739e-02,-3.333388486582e-01
2.002500000000e-08,0.000000000000e+00,0.000000000000e+00,-3.363076527978e-02,-3.192114966165e-01
2.003750000000e-08,0.000000000000e+00,0.000000000000e+00,-3.153255259288e-02,-3.048997204443e-01
2.005000000000e-08,0.000000000000e+00,0.000000000000e+00,-2.942526712923e-02,-2.904132364021e-01
2.006250000000e-08,0.000000000000e+00,0.000000000000e+00,-2.731048371932e-02,-2.757618597754e-01
2.007500000000e-08,0.000000000000e+00,0.000000000000e+00,-2.518977092263e-02,-2.609554984967e-01
2.008750000000e-08,0.000000000000e+00,0.000000000000e+00,-2.306468983525e-02,-2.460041467135e-01
2.010000000000e-08,0.000000000000e+00,0.000000000000e+00,-2.093679291510e-02,-2.309178783063e-01
2.011250000000e-08,0.000000000000e+00,0.000000000000e+00,-1.880762282561e-02,-2.157068403588e-01
2.012500000000e-08,0.000000000000e+00,0.000000000000e+00,-1.667871129885e-02,-2.003812465865e-01
2.013750000000e-08,0.000000000000e+00,0.000000000000e+00,-1.455157801899e-02,-1.849513707250e-01
2.015000000000e-08,0.000000000000e+00,0.000000000000e+00,-1.242772952689e-02,-1.694275398834e-01
2.016250000000e-08,0.000000000000e+00,0.000000000000e+00,-1.030865814671e-02,-1.538201278659e-01
2.017500000000e-08,0.000000000000e+00,0.000000000000e+00,-8.195840935287e-03,-1.381395484664e-01
2.018750000000e-08,0.000000000000e+00,0.000000000000e+00,-6.090738655153e-03,-1.223962487382e-01
2.020000000000e-08,0.000000000000e+00,0.000000000000e+00,-3.994794771728e-03,-1.066007022450e-01
2.021250000000e-08,0.000000000000e+00,0.000000000000e+00,-1.909434475576e-03,-9.076340229555e-02
2.022500000000e-08,0.000000000000e+00,0.000000000000e+00,1.639362697178e-04,-7.489485516636e-02
2.023750000000e-08,0.000000000000e+00,0.000000000000e+00,2.223931653391e-03,-5.900557331711e-02
2.025000000000e-08,0.000000000000e+00,0.000000000000e+00,4.269186916474e-03,-4.310606860179e-02
2.026250000000e-08,0.000000000000e+00,0.000000000000e+00,6.298359223331e-03,-2.720684548045e-02
2.027500000000e-08,0.000000000000e+00,0.000000000000e+00,8.310128505250e-03,-1.131839423523e-02
2.028750000000e-08,0.000000000000e+00,0.000000000000e+00,1.030319827559e-02,4.548815805054e-03
2.030000000000e-08,0.000000000000e+00,0.000000000000e+00,1.227629641605e-02,2.038434302775e-02
2.031250000000e-08,0.000000000000e+00,0.000000000000e+00,1.422817593359e-02,3.617778028243e-02
2.032500000000e-08,0.000000000000e+00,0.000000000000e+00,1.615761568773e-02,5.191876160604e-02
2.033750000000e-08,0.000000000000e+00,0.000000000000e+00,1.806342108777e-02,6.759696892310e-02
2.035000000000e-08,0.000000000000e+00,0.000000000000e+00,1.994442475970e-02,8.320213871659e-02
2.036250000000e-08,0.000000000000e+00,0.000000000000e+00,2.179948718248e-02,9.872406866560e-02
2.037500000000e-08,0.000000000000e+00,0.000000000000e+00,2.362749729351e-02,1.141526242454e-01
2.038750000000e-08,0.000000000000e+00,0.000000000000e+00,2.542737306305e-02,1.294777452859e-01
2.040000000000e-08,0.000000000000e+00,0.000000000000e+00,2.719806203744e-02,1.446894524842e-01
2.041250000000e-08,0.000000000000e+00,0.000000000000e+00,2.893854185103e-02,1.597778538674e-01
2.042500000000e-08,0.000000000000e+00,0.000000000000e+00,3.064782070660e-02,1.747331512010e-01
2.043750000000e-08,0.000000000000e+00,0.000000000000e+00,3.232493782445e-02,1.895456463392e-01
2.045000000000e-08,0.000000000000e+00,0.000000000000e+00,3.396896385988e-02,2.042057475132e-01
2.046250000000e-08,0.000000000000e+00,0.000000000000e+00,3.557900128927e-02,2.187039755524e-01
2.047500000000e-08,0.000000000000e+00,0.000000000000e+00,3.715418476469e-02,2.330309700361e-01
2.048750000000e-08,0.000000000000e+00,0.000000000000e+00,3.869368143718e-02,2.471774953692e-01
2.050000000000e-08,0.000000000000e+00,0.000000000000e+00,4.019669124881e-02,2.611344467810e-01
2.051250000000e-08,0.000000000000e+00,0.000000000000e+00,4.166244719365e-02,2.748928562403e-01
2.052500000000e-08,0.000000000000e+00,0.000000000000e+00,4.309021554783e-02,2.884438982842e-01
2.053750000000e-08,0.000000000000e+00,0.000000000000e+00,4.447929606893e-02,3.017788957570e-01
2.055000000000e-08,0.000000000000e+00,0.000000000000e+00,4.582902216489e-02,3.148893254539e-01
2.056250000000e-08,0.000000000000e+00,0.000000000000e+00,4.713876103276e-02,3.277668236675e-01
2.057500000000e-08,0.000000000000e+00,0.000000000000e+00,4.840791376756e-02,3.404031916313e-01
2.058750000000e-08,0.000000000000e+00,0.000000000000e+00,4.963591544166e-02,3.527904008583e-01
2.060000000000e-08,0.000000000000e+00,0.000000000000e+00,5.082223515483e-02,3.649205983697e-01
2.061250000000e-08,0.000000000000e+00,0.000000000000e+00,5.196637605563e-02,3.767861118106e-01
2.062500000000e-08,0.000000000000e+00,0.000000000000e+00,5.306787533432e-02,3.883794544492e-01
2.063750000000e-08,0.000000000000e+00,0.000000000000e+00,5.412630418783e-02,3.996933300555e-01
2.065000000000e-08,0.000000000000e+00,0.000000000000e+00,5.514126775725e-02,4.107206376561e-01
2.066250000000e-08,0.000000000000e+00,0.000000000000e+00,5.611240503827e-02,4.214544761628e-01
2.067500000000e-08,0.000000000000e+00,0.000000000000e+00,5.703938876514e-02,4.318881488693e-01
2.068750000000e-08,0.000000000000e+00,0.000000000000e+00,5.792192526863e-02,4.420151678155e-01
2.070000000000e-08,0.000000000000e+00,0.000000000000e+00,5.875975430857e-02,4.518292580142e-01
2.071250000000e-08,0.000000000000e+00,0.000000000000e+00,5.955264888151e-02,4.613243615377e-01
2.072500000000e-08,0.000000000000e+00,0.000000000000e+00,6.030041500409e-02,4.704946414612e-01
2.073750000000e-08,0.000000000000e+00,0.000000000000e+00,6.100289147279e-02,4.793344856609e-01
2.075000000000e-08,0.000000000000e+00,0.000000000000e+00,6.165994960056e-02,4.878385104623e-01
2.076250000000e-08,0.000000000000e+00,0.000000000000e+00,6.227149293104e-02,4.960015641370e-01
2.077500000000e-08,0.000000000000e+00,0.000000000000e+00,6.283745693108e-02,5.038187302454e-01
2.078750000000e-08,0.000000000000e+00,0.000000000000e+00,6.335780866203e-02,5.112853308220e-01
2.080000000000e-08,0.000000000000e+00,0.000000000000e+00,6.383254643075e-02,5.183969294012e-01
2.081250000000e-08,0.000000000000e+00,0.000000000000e+00,6.426169942074e-02,5.251493338817e-01
2.082500000000e-08,0.000000000000e+00,0.000000000000e+00,6.464532730432e-02,5.315385992262e-01
2.083750000000e-08,0.000000000000e+00,0.000000000000e+00,6.498351983644e-02,5.375610299944e-01
2.085000000000e-08,0.000000000000e+00,0.000000000000e+00,6.527639643085e-02,5.432131827084e-01
2.086250000000e-08,0.000000000000e+00,0.000000000000e+00,6.552410571943e-02,5.484918680466e-01
2.087500000000e-08,0.000000000000e+00,0.000000000000e+00,6.572682509524e-02,5.533941528662e-01
2.088750000000e-08,0.000000000000e+00,0.000000000000e+00,6.588476024025e-02,5.579173620511e-01
2.090000000000e-08,0.000000000000e+00,0.000000000000e+00,6.599814463827e-02,5.620590801838e-01
2.091250000000e-08,0.000000000000e+00,0.000000000000e+00,6.606723907399e-02,5.658171530407e-01
2.092500000000e-08,0.000000000000e+00,0.000000000000e+00,6.609233111871e-02,5.691896889084e-01
2.093750000000e-08,0.000000000000e+00,0.000000000000e+00,6.607373460365e-02,5.721750597201e-01
2.095000000000e-08,0.000000000000e+00,0.000000000000e+00,6.601178908152e-02,5.747719020109e-01
2.096250000000e-08,0.000000000000e+00,0.000000000000e+00,6.590685927700e-02,5.769791176915e-01
2.097500000000e-08,0.000000000000e+00,0.000000000000e+00,6.575933452710e-02,5.787958746380e-01
2.098750000000e-08,0.000000000000e+00,0.000000000000e+00,6.556962821179e-02,5.802216070989e-01
2.100000000000e-08,0.000000000000e+00,0.000000000000e+00,6.533817717603e-02,5.812560159172e-01
2.101250000000e-08,0.000000000000e+00,0.000000000000e+00,6.506544114355e-02,5.818990685680e-01
2.102500000000e-08,0.000000000000e+00,0.000000000000e+00,6.475190212338e-02,5.821509990104e-01
2.103750000000e-08,0.000000000000e+00,0.000000000000e+00,6.439806380966e-02,5.820123073545e-01
2.105000000000e-08,0.000000000000e+00,0.000000000000e+00,6.400445097553e-02,5.814837593427e-01
2.106250000000e-08,0.000000000000e+00,0.000000000000e+00,6.357160886174e-02,5.805663856449e-01
2.107500000000e-08,0.000000000000e+00,0.000000000000e+00,6.310010256076e-02,5.792614809696e-01
2.108750000000e-08,0.000000000000e+00,0.000000000000e+00,6.259051639686e-02,5.775706029888e-01
2.110000000000e-08,0.000000000000e+00,0.000000000000e+00,6.204345330311e-02,5.754955710795e-01
2.111250000000e-08,0.000000000000e+00,0.000000000000e+00,6.145953419568e-02,5.730384648799e-01
2.112500000000e-08,0.000000000000e+00,0.000000000000e+00,6.083939734623e-02,5.702016226642e-01
2.113750000000e-08,0.000000000000e+00,0.000000000000e+00,6.018369775304e-02,5.669876395333e-01
2.115000000000e-08,0.000000000000e+00,0.000000000000e+00,5.949310651134e-02,5.633993654256e-01
2.116250000000e-08,0.000000000000e+00,0.000000000000e+00,5.876831018360e-02,5.594399029473e-01
2.117500000000e-08,0.000000000000e+00,0.000000000000e+00,5.801001017023e-02,5.551126050231e-01
2.118750000000e-08,0.000000000000e+00,0.000000000000e+00,5.721892208141e-02,5.504210723713e-01
2.120000000000e-08,0.000000000000e+00,0.000000000000e+00,5.639577511041e-02,5.453691508011e-01
2.121250000000e-08,0.000000000000e+00,0.000000000000e+00,5.554131140910e-02,5.399609283377e-01
2.122500000000e-08,0.000000000000e+00,0.000000000000e+00,5.465628546607e-02,5.342007321738e-01
2.123750000000e-08,0.000000000000e+00,0.000000000000e+00,5.374146348788e-02,5.280931254521e-01
2.125000000000e-08,0.000000000000e+00,0.000000000000e+00,5.279762278396e-02,5.216429038786e-01
2.126250000000e-08,0.000000000000e+00,0.000000000000e+00,5.182555115557e-02,5.148550921713e-01
2.127500000000e-08,0.000000000000e+00,0.000000000000e+00,5.082604628927e-02,5.077349403449e-01
2.128750000000e-08,0.000000000000e+00,0.000000000000e+00,4.979991515537e-02,5.002879198345e-01
2.130000000000e-08,0.000000000000e+00,0.000000000000e+00,4.874797341174e-02,4.925197194620e-01
2.131250000000e-08,0.000000000000e+00,0.000000000000e+00,4.767104481331e-02,4.844362412463e-01
2.132500000000e-08,0.000000000000e+00,0.000000000000e+00,4.656996062777e-02,4.760435960615e-01
2.133750000000e-08,0.000000000000e+00,0.000000000000e+00,4.544555905762e-02,4.673480991461e-01
2.135000000000e-08,0.000000000000e+00,0.000000000000e+00,4.429868466912e-02,4.583562654651e-01
2.136250000000e-08,0.000000000000e+00,0.000000000000e+00,4.313018782823e-02,4.490748049305e-01
2.137500000000e-08,0.000000000000e+00,0.000000000000e+00,4.194092414403e-02,4.395106174811e-01
2.138750000000e-08,0.000000000000e+00,0.000000000000e+00,4.073175391968e-02,4.296707880276e-01
2.140000000000e-08,0.000000000000e+00,0.000000000000e+00,3.950354161144e-02,4.195625812645e-01
2.141250000000e-08,0.000000000000e+00,0.000000000000e+00,3.825715529561e-02,4.091934363542e-01
2.142500000000e-08,0.000000000000e+00,0.000000000000e+00,3.699346614403e-02,3.985709614861e-01
2.143750000000e-08,0.000000000000e+00,0.000000000000e+00,3.571334790794e-02,3.877029283155e-01
2.145000000000e-08,0.000000000000e+00,0.000000000000e+00,3.441767641062e-02,3.765972662858e-01
2.146250000000e-08,0.000000000000e+00,0.000000000000e+00,3.310732904887e-02,3.652620568383e-01
2.147500000000e-08,0.000000000000e+00,0.000000000000e+00,3.178318430347e-02,3.537055275141e-01
2.148750000000e-08,0.000000000000e+00,0.000000000000e+00,3.044612125875e-02,3.419360459523e-01
2.150000000000e-08,0.000000000000e+00,0.000000000000e+00,2.909701913132e-02,3.299621137892e-01
2.151250000000e-08,0.000000000000e+00,0.000000000000e+00,2.773675680812e-02,3.177923604628e-01
2.152500000000e-08,0.000000000000e+00,0.000000000000e+00,2.636621239379e-02,3.054355369271e-01
2.153750000000e-08,0.000000000000e+00,0.000000000000e+00,2.498626276737e-02,2.929005092815e-01
2.155000000000e-08,0.000000000000e+00,0.000000000000e+00,2.359778314847e-02,2.801962523197e-01
2.156250000000e-08,0.000000000000e+00,0.000000000000e+00,2.220164667282e-02,2.673318430027e-01
2.157500000000e-08,0.000000000000e+00,0.000000000000e+00,2.079872397722e-02,2.543164538620e-01
2.158750000000e-08,0.000000000000e+00,0.000000000000e+00,1.938988279388e-02,2.411593463357e-01
2.160000000000e-08,0.000000000000e+00,0.000000000000e+00,1.797598755411e-02,2.278698640459e-01
2.161250000000e-08,0.000000000000e+00,0.000000000000e+00,1.655789900132e-02,2.144574260187e-01
2.162500000000e-08,0.000000000000e+00,0.000000000000e+00,1.513647381318e-02,2.009315198558e-01
2.163750000000e-08,0.000000000000e+00,0.000000000000e+00,1.371256423308e-02,1.873016948596e-01
2.165000000000e-08,0.000000000000e+00,0.000000000000e+00,1.228701771045e-02,1.735775551190e-01
2.166250000000e-08,0.000000000000e+00,0.000000000000e+00,1.086067655021e-02,1.597687525610e-01
2.167500000000e-08,0.000000000000e+00,0.000000000000e+00,9.434377570981e-03,1.458849799725e-01
2.168750000000e-08,0.000000000000e+00,0.000000000000e+00,8.008951771999e-03,1.319359639988e-01
2.170000000000e-08,0.000000000000e+00,0.000000000000e+00,6.585224008642e-03,1.179314581235e-01
2.171250000000e-08,0.000000000000e+00,0.000000000000e+00,5.164012676373e-03,1.038812356349e-01
2.172500000000e-08,0.000000000000e+00,0.000000000000e+00,3.746129402951e-03,8.979508258575e-02
2.173750000000e-08,0.000000000000e+00,0.000000000000e+00,2.332378748763e-03,7.568279074976e-02
2.175000000000e-08,0.000000000000e+00,0.000000000000e+00,9.235579150823e-04,6.155415058206e-02
2.176250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.795435399015e-04,4.741894418799e-02
2.177500000000e-08,0.000000000000e+00,0.000000000000e+00,-1.876143977492e-03,3.328693830608e-02
2.178750000000e-08,0.000000000000e+00,0.000000000000e+00,-3.265469947504e-03,1.916787731051e-02
2.180000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.646756450105e-03,5.071476238572e-03
2.181250000000e-08,0.000000000000e+00,0.000000000000e+00,-6.019247190666e-03,-8.992586151704e-03
2.182500000000e-08,0.000000000000e+00,0.000000000000e+00,-7.382194827830e-03,-2.301467428811e-02
2.183750000000e-08,0.000000000000e+00,0.000000000000e+00,-8.734861215020e-03,-3.698520264992e-02
2.185000000000e-08,0.000000000000e+00,0.000000000000e+00,-1.007651763557e-02,-5.089464258717e-02
2.186250000000e-08,0.000000000000e+00,0.000000000000e+00,-1.140644503172e-02,-6.473352908840e-02
2.187500000000e-08,0.000000000000e+00,0.000000000000e+00,-1.272393422766e-02,-7.849246749159e-02
2.188750000000e-08,0.000000000000e+00,0.000000000000e+00,-1.402828614683e-02,-9.216214013310e-02
2.190000000000e-08,0.000000000000e+00,0.000000000000e+00,-1.531881202377e-02,-1.057333129295e-01
2.191250000000e-08,0.000000000000e+00,0.000000000000e+00,-1.659483361059e-02,-1.191968418875e-01
2.192500000000e-08,0.000000000000e+00,0.000000000000e+00,-1.785568337841e-02,-1.325436795358e-01
2.193750000000e-08,0.000000000000e+00,0.000000000000e+00,-1.910070471387e-02,-1.457648812763e-01
2.195000000000e-08,0.000000000000e+00,0.000000000000e+00,-2.032925211095e-02,-1.588516116470e-01
2.196250000000e-08,0.000000000000e+00,0.000000000000e+00,-2.154069135842e-02,-1.717951504936e-01
2.197500000000e-08,0.000000000000e+00,0.000000000000e+00,-2.273439972281e-02,-1.845868990445e-01
2.198750000000e-08,0.000000000000e+00,0.000000000000e+00,-2.390976612751e-02,-1.972183858849e-01
2.200000000000e-08,0.000000000000e+00,0.000000000000e+00,-2.506619132776e-02,-2.096812728250e-01
2.201250000000e-08,0.000000000000e+00,0.000000000000e+00,-2.620308808211e-02,-2.219673606578e-01
2.202500000000e-08,0.000000000000e+00,0.000000000000e+00,-2.731988132015e-02,-2.340685948024e-01
2.203750000000e-08,0.000000000000e+00,0.000000000000e+00,-2.841600830700e-02,-2.459770708290e-01
2.205000000000e-08,0.000000000000e+00,0.000000000000e+00,-2.949091880451e-02,-2.576850398604e-01
2.206250000000e-08,0.000000000000e+00,0.000000000000e+00,-3.054407522942e-02,-2.691849138465e-01
2.207500000000e-08,0.000000000000e+00,0.000000000000e+00,-3.157495280858e-02,-2.804692707079e-01
2.208750000000e-08,0.000000000000e+00,0.000000000000e+00,-3.258303973139e-02,-2.915308593446e-01
2.210000000000e-08,0.000000000000e+00,0.000000000000e+00,-3.356783729959e-02,-3.023626045062e-01
2.211250000000e-08,0.000000000000e+00,0.000000000000e+00,-3.452886007453e-02,-3.129576115199e-01
2.212500000000e-08,0.000000000000e+00,0.000000000000e+00,-3.546563602194e-02,-3.233091708729e-01
2.213750000000e-08,0.000000000000e+00,0.000000000000e+00,-3.637770665447e-02,-3.334107626455e-01
2.215000000000e-08,0.000000000000e+00,0.000000000000e+00,-3.726462717188e-02,-3.432560607923e-01
2.216250000000e-08,0.000000000000e+00,0.000000000000e+00,-3.812596659910e-02,-3.528389372680e-01
2.217500000000e-08,0.000000000000e+00,0.000000000000e+00,-3.896130792225e-02,-3.621534659946e-01
2.218750000000e-08,0.000000000000e+00,0.000000000000e+00,-3.977024822252e-02,-3.711939266683e-01
2.220000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.055239880809e-02,-3.799548084011e-01
2.221250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.130738534410e-02,-3.884308131977e-01
2.222500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.203484798062e-02,-3.966168592628e-01
2.223750000000e-08,0.000000000000e+00,0.000000000000e+00,-4.273444147875e-02,-4.045080841372e-01
2.225000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.340583533470e-02,-4.120998476611e-01
2.226250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.404871390201e-02,-4.193877347628e-01
2.227500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.466277651169e-02,-4.263675580692e-01
2.228750000000e-08,0.000000000000e+00,0.000000000000e+00,-4.524773759042e-02,-4.330353603393e-01
2.230000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.580332677665e-02,-4.393874167164e-01
2.231250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.632928903459e-02,-4.454202367997e-01
2.232500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.682538476598e-02,-4.511305665329e-01
2.233750000000e-08,0.000000000000e+00,0.000000000000e+00,-4.729138991961e-02,-4.565153899092e-01
2.235000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.772709609842e-02,-4.615719304920e-01
2.236250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.813231066415e-02,-4.662976527502e-01
2.237500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.850685683943e-02,-4.706902632073e-01
2.238750000000e-08,0.000000000000e+00,0.000000000000e+00,-4.885057380700e-02,-4.747477114055e-01
2.240000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.916331680626e-02,-4.784681906814e-01
2.241250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.944495722664e-02,-4.818501387574e-01
2.242500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.969538269793e-02,-4.848922381442e-01
2.243750000000e-08,0.000000000000e+00,0.000000000000e+00,-4.991449717714e-02,-4.875934163591e-01
2.245000000000e-08,0.000000000000e+00,0.000000000000e+00,-5.010222103199e-02,-4.899528459572e-01
2.246250000000e-08,0.000000000000e+00,0.000000000000e+00,-5.025849112056e-02,-4.919699443773e-01
2.247500000000e-08,0.000000000000e+00,0.000000000000e+00,-5.038326086716e-02,-4.936443736035e-01
2.248750000000e-08,0.000000000000e+00,0.000000000000e+00,-5.047650033406e-02,-4.949760396426e-01
2.250000000000e-08,0.000000000000e+00,0.000000000000e+00,-5.053819628888e-02,-4.959650918185e-01
2.251250000000e-08,0.000000000000e+00,0.000000000000e+00,-5.056835226753e-02,-4.966119218856e-01
2.252500000000e-08,0.000000000000e+00,0.000000000000e+00,-5.056698863234e-02,-4.969171629607e-01
2.253750000000e-08,0.000000000000e+00,0.000000000000e+00,-5.053414262531e-02,-4.968816882764e-01
2.255000000000e-08,0.000000000000e+00,0.000000000000e+00,-5.046986841604e-02,-4.965066097576e-01
2.256250000000e-08,0.000000000000e+00,0.000000000000e+00,-5.037423714429e-02,-4.957932764208e-01
2.257500000000e-08,0.000000000000e+00,0.000000000000e+00,-5.024733695683e-02,-4.947432726015e-01
2.258750000000e-08,0.000000000000e+00,0.000000000000e+00,-5.008927303839e-02,-4.933584160079e-01
2.260000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.990016763635e-02,-4.916407556062e-01
2.261250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.968016007906e-02,-4.895925693380e-01
2.262500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.942940678738e-02,-4.872163616728e-01
2.263750000000e-08,0.000000000000e+00,0.000000000000e+00,-4.914808127942e-02,-4.845148609978e-01
2.265000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.883637416786e-02,-4.814910168484e-01
2.266250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.849449314997e-02,-4.781479969811e-01
2.267500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.812266298983e-02,-4.744891842932e-01
2.268750000000e-08,0.000000000000e+00,0.000000000000e+00,-4.772112549254e-02,-4.705181735905e-01
2.270000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.729013947026e-02,-4.662387682078e-01
2.271250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.682998069969e-02,-4.616549764844e-01
2.272500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.634094187083e-02,-4.567710080986e-01
2.273750000000e-08,0.000000000000e+00,0.000000000000e+00,-4.582333252672e-02,-4.515912702645e-01
2.275000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.527747899403e-02,-4.461203637941e-01
2.276250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.470372430405e-02,-4.403630790294e-01
2.277500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.410242810407e-02,-4.343243916475e-01
2.278750000000e-08,0.000000000000e+00,0.000000000000e+00,-4.347396655876e-02,-4.280094583429e-01
2.280000000000e-08,0.000000000000e+00,0.000000000000e+00,-4.281873224150e-02,-4.214236123907e-01
2.281250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.213713401518e-02,-4.145723590948e-01
2.282500000000e-08,0.000000000000e+00,0.000000000000e+00,-4.142959690264e-02,-4.074613711259e-01
2.283750000000e-08,0.000000000000e+00,0.000000000000e+00,-4.069656194611e-02,-4.000964837518e-01
2.285000000000e-08,0.000000000000e+00,0.000000000000e+00,-3.993848605591e-02,-3.924836899661e-01
2.286250000000e-08,0.000000000000e+00,0.000000000000e+00,-3.915584184792e-02,-3.846291355185e-01
2.287500000000e-08,0.000000000000e+00,0.000000000000e+00,-3.834911746972e-02,-3.765391138514e-01
2.288750000000e-08,0.000000000000e+00,0.000000000000e+00,-3.751881641537e-02,-3.682200609472e-01
2.290000000000e-08,0.000000000000e+00,0.000000000000e+00,-3.666545732855e-02,-3.596785500908e-01
2.291250000000e-08,0.000000000000e+00,0.000000000000e+00,-3.578957379397e-02,-3.509212865519e-01
2.292500000000e-08,0.000000000000e+00,0.000000000000e+00,-3.489171411694e-02,-3.419551021914e-01
2.293750000000e-08,0.000000000000e+00,0.000000000000e+00,-3.397244109098e-02,-3.327869499968e-01
2.295000000000e-08,0.000000000000e+00,0.000000000000e+00,-3.303233175342e-02,-3.234238985512e-01
2.296250000000e-08,0.000000000000e+00,0.000000000000e+00,-3.207197712884e-02,-3.138731264405e-01
2.297500000000e-08,0.000000000000e+00,0.000000000000e+00,-3.109198196030e-02,-3.041419166035e-01
2.298750000000e-08,0.000000000000e+00,0.000000000000e+00,-3.009296442843e-02,-2.942376506299e-01
2.300000000000e-08,0.000000000000e+00,0.000000000000e+00,-2.907555585811e-02,-2.841678030103e-01
2.301250000000e-08,0.000000000000e+00,0.000000000000e+00,-2.804040041296e-02,-2.739399353437e-01
2.302500000000e-08,0.000000000000e+00,0.000000000000e+00,-2.698815477750e-02,-2.635616905071e-01
2.303750000000e-08,0.000000000000e+00,0.000000000000e+00,-2.591948782702e-02,-2.530407867912e-01
2.305000000000e-08,0.000000000000e+00,0.000000000000e+00,-2.483508028520e-02,-2.423850120085e-01
2.306250000000e-08,0.000000000000e+00,0.000000000000e+00,-2.373562436955e-02,-2.316022175767e-01
2.307500000000e-08,0.000000000000e+00,0.000000000000e+00,-2.262182342464e-02,-2.207003125839e-01
2.308750000000e-08,0.000000000000e+00,0.000000000000e+00,-2.149439154338e-02,-2.096872578394e-01
2.310000000000e-08,0.000000000000e+00,0.000000000000e+00,-2.035405317618e-02,-1.985710599147e-01
2.311250000000e-08,0.000000000000e+00,0.000000000000e+00,-1.920154272842e-02,-1.873597651799e-01
2.312500000000e-08,0.000000000000e+00,0.000000000000e+00,-1.803760414611e-02,-1.760614538405e-01
2.313750000000e-08,0.000000000000e+00,0.000000000000e+00,-1.686299049001e-02,-1.646842339778e-01
2.315000000000e-08,0.000000000000e+00,0.000000000000e+00,-1.567846349834e-02,-1.532362355997e-01
2.316250000000e-08,0.000000000000e+00,0.000000000000e+00,-1.448479313833e-02,-1.417256047041e-01
2.317500000000e-08,0.000000000000e+00,0.000000000000e+00,-1.328275714673e-02,-1.301604973614e-01
2.318750000000e-08,0.000000000000e+00,0.000000000000e+00,-1.207314055956e-02,-1.185490738197e-01
2.320000000000e-08,0.000000000000e+00,0.000000000000e+00,-1.085673523130e-02,-1.068994926373e-01
2.321250000000e-08,0.000000000000e+00,0.000000000000e+00,-9.634339343863e-03,-9.521990484668e-02
2.322500000000e-08,0.000000000000e+00,0.000000000000e+00,-8.406756905483e-03,-8.351844815480e-02
2.323750000000e-08,0.000000000000e+00,0.000000000000e+00,-7.174797239988e-03,-7.180324118364e-02
2.325000000000e-08,0.000000000000e+00,0.000000000000e+00,-5.939274466631e-03,-6.008237775530e-02
2.326250000000e-08,0.000000000000e+00,0.000000000000e+00,-4.701006970873e-03,-4.836392122586e-02
